week,store_id,product_id,units_sold,selling_price
24,S02,P015,35,43.11
24,S02,P016,55,45.16
24,S02,P017,14,29.75
24,S02,P018,30,29.02
24,S02,P019,27,40.21
24,S02,P020,20,49.96
24,S02,P021,18,27.36
24,S02,P022,10,37.99
24,S02,P023,16,25.89
24,S02,P024,14,21.44
24,S02,P025,13,45.95
24,S02,P026,13,52.76
24,S02,P027,50,31.95
24,S02,P028,28,41.23
24,S02,P029,12,37.79
24,S02,P030,17,27.54
24,S02,P031,40,32.94
24,S02,P032,21,52.42
24,S02,P033,10,36.78
24,S02,P034,4,54.61
24,S02,P035,9,11.54
24,S02,P036,41,48.44
24,S02,P037,33,41.88
24,S02,P038,13,29.22
24,S02,P039,19,37.68
24,S02,P040,21,19.16
24,S02,P041,26,28.88
24,S02,P042,42,43.36
24,S02,P043,19,51.53
24,S02,P044,22,30.8
24,S02,P045,31,27.66
24,S02,P046,16,29.05
24,S02,P047,105,39.9
24,S02,P048,10,42.75
24,S02,P049,14,26.94
24,S02,P050,18,37.83
24,S03,P001,11,49.9
24,S03,P002,13,35.09
24,S03,P003,20,39.34
24,S03,P004,13,35.99
24,S03,P005,28,18.92
24,S03,P006,34,23.8
24,S03,P007,14,27.13
24,S03,P008,15,49.15
24,S03,P009,15,42.52
24,S03,P010,44,21.34
24,S03,P011,23,32.74
24,S03,P012,12,28.58
24,S03,P013,33,26.48
24,S03,P014,21,38.66
24,S03,P015,39,42.92
24,S03,P016,68,44.89
24,S03,P017,13,30.72
24,S03,P018,94,28.7
24,S03,P019,21,38.83
24,S03,P020,21,52.32
24,S03,P021,25,27.47
24,S03,P022,6,36.05
24,S03,P023,22,27.35
24,S03,P024,12,20.73
24,S03,P025,9,45.1
24,S03,P026,16,51.09
24,S03,P027,31,27.96
24,S03,P028,27,42.21
24,S03,P029,11,41.59
24,S03,P030,22,26.32
24,S03,P031,19,32.07
24,S03,P032,22,56.54
24,S03,P033,13,37.52
24,S03,P034,6,54.63
24,S03,P035,10,11.81
24,S03,P036,39,46.18
24,S03,P037,30,41.61
24,S03,P038,9,27.84
24,S03,P039,14,38.08
24,S03,P040,9,18.46
24,S03,P041,14,27.29
24,S03,P042,22,40.92
24,S03,P043,20,53.16
24,S03,P044,29,28.56
24,S03,P045,10,27.42
24,S03,P046,16,29.03
24,S03,P047,32,40.83
24,S03,P048,6,43.81
24,S03,P049,8,27.32
24,S03,P050,15,36.95
24,S04,P001,13,49.22
24,S04,P002,15,37.62
24,S04,P003,12,36.85
24,S04,P004,17,37.6
24,S04,P005,19,19.14
24,S04,P006,29,23.24
24,S04,P007,4,26.31
24,S04,P008,7,48.5
24,S04,P009,9,43.12
24,S04,P010,29,20.65
24,S04,P011,13,31.87
24,S04,P012,5,30.69
24,S04,P013,32,25.97
24,S04,P014,22,39.28
24,S04,P015,23,43.49
24,S04,P016,30,43.65
24,S04,P017,9,28.8
24,S04,P018,29,29.27
24,S04,P019,16,38.15
24,S04,P020,3,50.2
24,S04,P021,35,29.04
24,S04,P022,7,36.52
24,S04,P023,28,25.94
24,S04,P024,8,20.11
24,S04,P025,11,45.92
24,S04,P026,7,51.4
24,S04,P027,26,32.66
24,S04,P028,15,39.79
24,S04,P029,4,40.79
24,S04,P030,17,28.35
24,S04,P031,34,32.08
24,S04,P032,18,55.33
24,S04,P033,8,36.73
24,S04,P034,3,56.7
24,S04,P035,7,12.35
24,S04,P036,38,44.69
24,S04,P037,21,42.58
24,S04,P038,4,29.19
24,S04,P039,16,36.18
24,S04,P040,61,18.4
24,S04,P041,10,29.99
24,S04,P042,25,42.18
24,S04,P043,10,55.61
24,S04,P044,14,30.06
24,S04,P045,10,27.85
24,S04,P046,9,29.63
24,S04,P047,27,40.53
24,S04,P048,8,40.42
24,S04,P049,12,27.22
24,S04,P050,16,37.3
24,S05,P001,28,48.82
24,S05,P002,13,35.68
24,S05,P003,16,37.18
24,S05,P004,27,35.49
24,S05,P005,13,18.01
24,S05,P006,40,22.41
24,S05,P007,8,26.64
24,S05,P008,10,49.41
24,S05,P009,14,42.38
24,S05,P010,20,20.83
24,S05,P011,34,30.86
24,S05,P012,8,31.33
24,S05,P013,20,26.44
24,S05,P014,26,37.55
24,S05,P015,33,41.1
24,S05,P016,58,43.13
24,S05,P017,11,31.27
24,S05,P018,47,28.73
24,S05,P019,24,38.36
24,S05,P020,19,51.5
24,S05,P021,54,27.1
24,S05,P022,13,37.49
24,S05,P023,14,27.21
24,S05,P024,11,20.6
24,S05,P025,19,43.87
24,S05,P026,14,52.66
24,S05,P027,57,30.4
24,S05,P028,60,39.93
24,S05,P029,22,39.64
24,S05,P030,28,26.55
24,S05,P031,51,32.99
24,S05,P032,15,55.64
24,S05,P033,7,38.03
24,S05,P034,4,50.88
24,S05,P035,13,11.62
24,S05,P036,54,45.01
24,S05,P037,40,40.02
24,S05,P038,16,27.58
24,S05,P039,19,37.02
24,S05,P040,68,18.73
24,S05,P041,15,27.57
24,S05,P042,33,42.82
24,S05,P043,9,57.63
24,S05,P044,19,31.29
24,S05,P045,12,26.64
24,S05,P046,15,29.77
24,S05,P047,22,41.07
24,S05,P048,18,43.08
24,S05,P049,14,26.85
24,S05,P050,26,37.25
24,S06,P001,14,52.05
24,S06,P002,7,36.08
24,S06,P003,17,37.43
24,S06,P004,28,37.04
24,S06,P005,22,19.65
24,S06,P006,31,24.04
24,S06,P007,6,24.34
24,S06,P008,8,49.3
24,S06,P009,13,43.48
24,S06,P010,34,21.56
24,S06,P011,14,30.63
24,S06,P012,5,29.67
24,S06,P013,31,27.01
24,S06,P014,27,37.1
24,S06,P015,32,42.89
24,S06,P016,28,44.81
24,S06,P017,12,29.49
24,S06,P018,56,29.38
24,S06,P019,25,37.53
24,S06,P020,13,50.62
24,S06,P021,18,27.5
24,S06,P022,10,36.25
24,S06,P023,11,28.18
24,S06,P024,11,20.1
24,S06,P025,9,46.68
24,S06,P026,10,49.94
24,S06,P027,33,31.56
24,S06,P028,14,38.76
24,S06,P029,5,42.21
24,S06,P030,12,28.35
24,S06,P031,19,32.19
24,S06,P032,22,52.85
24,S06,P033,7,39.4
24,S06,P034,5,51.39
24,S06,P035,5,12.0
24,S06,P036,72,44.51
24,S06,P037,26,41.23
24,S06,P038,22,27.54
24,S06,P039,25,36.74
24,S06,P040,25,19.7
24,S06,P041,21,29.51
24,S06,P042,28,40.22
24,S06,P043,21,53.45
24,S06,P044,20,30.77
24,S06,P045,11,27.91
24,S06,P046,10,27.97
24,S06,P047,25,41.25
24,S06,P048,6,43.48
24,S06,P049,10,25.15
24,S06,P050,14,36.06
24,S07,P001,35,50.5
24,S07,P002,7,37.03
24,S07,P003,21,35.16
24,S07,P004,32,34.47
24,S07,P005,34,18.78
24,S07,P006,39,22.61
24,S07,P007,13,25.98
24,S07,P008,10,48.24
24,S07,P009,24,43.54
24,S07,P010,68,22.03
24,S07,P011,26,32.53
24,S07,P012,8,31.32
24,S07,P013,38,25.92
24,S07,P014,24,37.17
24,S07,P015,44,43.6
24,S07,P016,44,44.81
24,S07,P017,10,30.31
24,S07,P018,60,28.12
24,S07,P019,19,39.59
24,S07,P020,26,51.56
24,S07,P021,35,27.24
24,S07,P022,5,37.2
24,S07,P023,14,27.58
24,S07,P024,13,21.07
24,S07,P025,9,45.1
24,S07,P026,38,51.82
24,S07,P027,20,31.23
24,S07,P028,19,41.63
24,S07,P029,10,41.7
24,S07,P030,24,28.91
24,S07,P031,48,32.27
24,S07,P032,23,56.56
24,S07,P033,9,39.01
24,S07,P034,5,52.09
24,S07,P035,10,11.76
24,S07,P036,53,46.26
24,S07,P037,50,42.45
24,S07,P038,14,27.22
24,S07,P039,22,36.78
24,S07,P040,43,18.44
24,S07,P041,24,28.08
24,S07,P042,41,39.72
24,S07,P043,12,51.24
24,S07,P044,29,29.66
24,S07,P045,24,27.33
24,S07,P046,18,29.75
24,S07,P047,64,38.75
24,S07,P048,13,41.4
24,S07,P049,10,26.29
24,S07,P050,16,36.5
24,S08,P001,14,52.24
24,S08,P002,18,37.78
24,S08,P003,15,36.21
24,S08,P004,15,35.66
24,S08,P005,14,18.66
24,S08,P006,32,23.03
24,S08,P007,5,26.34
24,S08,P008,19,50.47
24,S08,P009,36,43.78
24,S08,P010,66,20.44
24,S08,P011,13,30.98
24,S08,P012,4,29.83
24,S08,P013,30,25.07
24,S08,P014,16,38.06
24,S08,P015,16,42.4
24,S08,P016,34,45.46
24,S08,P017,8,30.2
24,S08,P018,310,28.97
24,S08,P019,23,36.93
24,S08,P020,6,49.93
24,S08,P021,19,27.12
24,S08,P022,6,38.35
24,S08,P023,16,27.68
24,S08,P024,13,20.44
24,S08,P025,9,48.83
24,S08,P026,7,53.69
24,S08,P027,39,32.06
24,S08,P028,13,41.59
24,S08,P029,11,41.06
24,S08,P030,26,27.74
24,S08,P031,55,30.96
24,S08,P032,19,52.48
24,S08,P033,9,38.61
24,S08,P034,5,54.07
24,S08,P035,12,11.95
24,S08,P036,18,45.99
24,S08,P037,28,38.93
24,S08,P038,6,28.51
24,S08,P039,11,37.71
24,S08,P040,19,18.63
24,S08,P041,15,29.63
24,S08,P042,24,40.77
24,S08,P043,13,54.5
24,S08,P044,23,30.26
24,S08,P045,15,26.43
24,S08,P046,13,27.43
24,S08,P047,34,39.0
24,S08,P048,7,43.06
24,S08,P049,16,26.51
24,S08,P050,13,36.48
24,S09,P001,18,49.71
24,S09,P002,15,35.52
24,S09,P003,15,36.76
24,S09,P004,64,35.1
24,S09,P005,41,19.51
24,S09,P006,39,22.46
24,S09,P007,10,24.79
24,S09,P008,13,44.65
24,S09,P009,27,42.62
24,S09,P010,34,21.0
24,S09,P011,30,31.48
24,S09,P012,13,29.62
24,S09,P013,48,25.04
24,S09,P014,33,36.15
24,S09,P015,29,43.05
24,S09,P016,51,44.52
24,S09,P017,10,29.34
24,S09,P018,50,27.54
24,S09,P019,20,37.7
24,S09,P020,15,51.9
24,S09,P021,22,27.86
24,S09,P022,15,37.42
24,S09,P023,21,28.3
24,S09,P024,17,20.23
24,S09,P025,19,47.36
24,S09,P026,17,51.62
24,S09,P027,26,31.01
24,S09,P028,16,41.87
24,S09,P029,22,39.74
24,S09,P030,34,27.15
24,S09,P031,84,31.53
24,S09,P032,20,55.71
24,S09,P033,11,39.26
24,S09,P034,3,55.63
24,S09,P035,13,12.06
24,S09,P036,33,47.13
24,S09,P037,47,40.62
24,S09,P038,12,28.91
24,S09,P039,14,37.19
24,S09,P040,30,18.74
24,S09,P041,32,29.46
24,S09,P042,27,45.03
24,S09,P043,25,56.24
24,S09,P044,30,30.82
24,S09,P045,17,26.68
24,S09,P046,15,29.32
24,S09,P047,55,40.28
24,S09,P048,6,44.96
24,S09,P049,12,26.59
24,S09,P050,28,37.95
24,S10,P001,15,48.73
24,S10,P002,13,38.53
24,S10,P003,47,35.66
24,S10,P004,31,36.18
24,S10,P005,26,18.64
24,S10,P006,34,23.41
24,S10,P007,13,25.63
24,S10,P008,10,49.94
24,S10,P009,15,44.23
24,S10,P010,49,20.54
24,S10,P011,23,32.25
24,S10,P012,8,30.99
24,S10,P013,32,25.57
24,S10,P014,16,37.13
24,S10,P015,23,41.21
24,S10,P016,35,43.2
24,S10,P017,11,28.7
24,S10,P018,45,29.68
24,S10,P019,10,39.48
24,S10,P020,13,49.19
24,S10,P021,27,27.2
24,S10,P022,10,36.3
24,S10,P023,17,27.88
24,S10,P024,21,20.31
24,S10,P025,8,43.49
24,S10,P026,20,51.55
24,S10,P027,36,31.47
24,S10,P028,26,39.56
24,S10,P029,17,40.18
24,S10,P030,18,26.68
24,S10,P031,63,33.95
24,S10,P032,9,53.49
24,S10,P033,7,38.03
24,S10,P034,3,53.78
24,S10,P035,12,11.92
24,S10,P036,60,46.56
24,S10,P037,20,43.07
24,S10,P038,7,29.11
24,S10,P039,10,37.21
24,S10,P040,55,18.91
24,S10,P041,18,30.12
24,S10,P042,31,44.02
24,S10,P043,22,53.45
24,S10,P044,45,30.53
24,S10,P045,15,27.46
24,S10,P046,10,29.99
24,S10,P047,37,41.91
24,S10,P048,2,41.79
24,S10,P049,12,26.16
24,S10,P050,19,37.49
25,S01,P001,13,50.94
25,S01,P002,19,34.51
25,S01,P003,7,34.78
25,S01,P004,56,35.98
25,S01,P005,15,19.62
25,S01,P006,28,22.05
25,S01,P007,5,27.26
25,S01,P008,12,48.14
25,S01,P009,24,41.82
25,S01,P010,32,20.57
25,S01,P011,24,30.54
25,S01,P012,5,29.57
25,S01,P013,26,24.83
25,S01,P014,12,38.24
25,S01,P015,17,43.33
25,S01,P016,35,43.02
25,S01,P017,7,29.68
25,S01,P018,48,28.18
25,S01,P019,18,39.61
25,S01,P020,13,48.23
25,S01,P021,8,28.21
25,S01,P022,7,35.56
25,S01,P023,16,27.01
25,S01,P024,9,20.15
25,S01,P025,11,45.11
25,S01,P026,11,48.94
25,S01,P027,17,32.45
25,S01,P028,10,39.16
25,S01,P029,13,39.03
25,S01,P030,15,28.9
25,S01,P031,14,33.05
25,S01,P032,12,52.15
25,S01,P033,6,38.72
25,S01,P034,4,53.48
25,S01,P035,9,11.38
25,S01,P036,27,44.58
25,S01,P037,29,41.52
25,S01,P038,7,29.15
25,S01,P039,15,37.43
25,S01,P040,17,18.68
25,S01,P041,11,28.12
25,S01,P042,23,43.47
25,S01,P043,32,56.38
25,S01,P044,14,30.71
25,S01,P045,6,27.21
25,S01,P046,10,27.78
25,S01,P047,28,41.72
25,S01,P048,5,43.21
25,S01,P049,8,26.46
25,S01,P050,8,36.99
25,S02,P001,22,51.05
25,S02,P002,19,35.79
25,S02,P003,27,36.26
25,S02,P004,52,33.26
25,S02,P005,31,19.19
25,S02,P006,44,23.9
25,S02,P007,9,24.97
25,S02,P008,10,48.62
25,S02,P009,15,44.01
25,S02,P010,83,21.43
25,S02,P011,22,30.99
25,S02,P012,8,29.13
25,S02,P013,33,25.84
25,S02,P014,23,39.69
25,S02,P015,39,40.4
25,S02,P016,34,43.19
25,S02,P017,13,29.25
25,S02,P018,91,28.03
25,S02,P019,17,38.78
25,S02,P020,19,54.03
25,S02,P021,25,26.62
25,S02,P022,14,37.44
25,S02,P023,17,27.17
25,S02,P024,20,20.38
25,S02,P025,14,43.44
25,S02,P026,17,50.31
25,S02,P027,39,30.32
25,S02,P028,21,41.5
25,S02,P029,9,41.01
25,S02,P030,25,26.14
25,S02,P031,40,32.35
25,S02,P032,18,53.38
25,S02,P033,7,41.15
25,S02,P034,5,54.33
25,S02,P035,15,11.6
25,S02,P036,40,44.56
25,S02,P037,39,41.08
25,S02,P038,12,28.39
25,S02,P039,16,38.19
25,S02,P040,19,18.85
25,S02,P041,9,28.65
25,S02,P042,43,41.92
25,S02,P043,15,54.68
25,S02,P044,32,28.4
25,S02,P045,11,27.07
25,S02,P046,10,28.67
25,S02,P047,57,38.4
25,S02,P048,10,46.27
25,S02,P049,13,26.96
25,S02,P050,19,36.51
25,S03,P001,24,50.15
25,S03,P002,18,37.79
25,S03,P003,21,35.33
25,S03,P004,27,34.95
25,S03,P005,28,18.59
25,S03,P006,58,23.48
25,S03,P007,12,25.74
25,S03,P008,19,50.03
25,S03,P009,21,43.01
25,S03,P010,43,21.41
25,S03,P011,12,32.08
25,S03,P012,11,31.09
25,S03,P013,49,25.56
25,S03,P014,17,39.36
25,S03,P015,36,40.2
25,S03,P016,55,44.89
25,S03,P017,17,29.17
25,S03,P018,49,27.66
25,S03,P019,24,37.79
25,S03,P020,24,50.83
25,S03,P021,20,27.46
25,S03,P022,11,37.02
25,S03,P023,14,27.25
25,S03,P024,13,20.08
25,S03,P025,32,44.95
25,S03,P026,38,50.85
25,S03,P027,48,31.08
25,S03,P028,13,41.77
25,S03,P029,11,41.54
25,S03,P030,28,27.62
25,S03,P031,19,33.15
25,S03,P032,22,54.7
25,S03,P033,15,38.5
25,S03,P034,6,55.32
25,S03,P035,5,11.66
25,S03,P036,42,42.82
25,S03,P037,37,40.25
25,S03,P038,13,29.26
25,S03,P039,18,37.31
25,S03,P040,27,18.89
25,S03,P041,8,28.59
25,S03,P042,35,42.8
25,S03,P043,22,55.01
25,S03,P044,22,29.94
25,S03,P045,31,27.62
25,S03,P046,8,28.77
25,S03,P047,21,40.85
25,S03,P048,9,42.91
25,S03,P049,12,26.62
25,S03,P050,29,35.6
25,S04,P001,12,50.38
25,S04,P002,17,36.38
25,S04,P003,10,37.85
25,S04,P004,22,33.5
25,S04,P005,10,19.65
25,S04,P006,29,21.78
25,S04,P007,7,26.82
25,S04,P008,11,47.21
25,S04,P009,6,43.87
25,S04,P010,34,20.84
25,S04,P011,21,30.34
25,S04,P012,8,31.36
25,S04,P013,18,26.91
25,S04,P014,11,38.9
25,S04,P015,12,41.76
25,S04,P016,14,45.92
25,S04,P017,8,28.52
25,S04,P018,35,26.95
25,S04,P019,20,37.01
25,S04,P020,19,50.4
25,S04,P021,30,26.99
25,S04,P022,8,37.12
25,S04,P023,16,26.86
25,S04,P024,15,20.19
25,S04,P025,9,42.7
25,S04,P026,22,51.59
25,S04,P027,25,30.66
25,S04,P028,12,39.88
25,S04,P029,11,42.2
25,S04,P030,21,27.22
25,S04,P031,34,32.79
25,S04,P032,9,55.48
25,S04,P033,7,37.13
25,S04,P034,4,53.82
25,S04,P035,5,12.28
25,S04,P036,21,45.5
25,S04,P037,18,39.93
25,S04,P038,13,27.67
25,S04,P039,11,37.85
25,S04,P040,29,17.56
25,S04,P041,13,27.66
25,S04,P042,21,44.58
25,S04,P043,12,55.69
25,S04,P044,15,31.34
25,S04,P045,10,27.82
25,S04,P046,8,29.52
25,S04,P047,24,40.03
25,S04,P048,3,43.63
25,S04,P049,9,27.87
25,S04,P050,8,37.4
25,S05,P001,19,50.96
25,S05,P002,13,36.79
25,S05,P003,42,37.16
25,S05,P004,31,34.72
25,S05,P005,22,19.43
25,S05,P006,33,22.5
25,S05,P007,11,26.11
25,S05,P008,12,46.94
25,S05,P009,12,42.57
25,S05,P010,44,20.49
25,S05,P011,11,33.31
25,S05,P012,9,29.32
25,S05,P013,26,26.6
25,S05,P014,29,37.23
25,S05,P015,44,42.64
25,S05,P016,37,45.22
25,S05,P017,13,28.01
25,S05,P018,150,27.67
25,S05,P019,22,37.72
25,S05,P020,16,49.8
25,S05,P021,14,27.69
25,S05,P999,13,37.88
25,S05,P023,13,26.31
25,S05,P024,24,20.67
25,S05,P025,10,45.02
25,S05,P026,24,51.14
25,S05,P027,39,30.33
25,S05,P028,25,41.33
25,S05,P029,9,42.49
25,S05,P030,14,28.06
25,S05,P031,26,34.1
25,S05,P032,18,51.91
25,S05,P033,8,38.08
25,S05,P034,5,54.77
25,S05,P035,11,12.53
25,S05,P036,36,46.51
25,S05,P037,36,40.27
25,S05,P038,14,27.71
25,S05,P039,22,38.02
25,S05,P040,50,18.65
25,S05,P041,13,28.14
25,S05,P042,27,41.72
25,S05,P043,15,54.87
25,S05,P044,18,29.02
25,S05,P045,5,27.92
25,S05,P046,12,28.8
25,S05,P047,34,40.31
25,S05,P048,11,44.48
25,S05,P049,28,26.61
25,S05,P050,32,37.57
25,S06,P001,19,49.14
25,S06,P002,8,37.46
25,S06,P003,15,37.53
25,S06,P004,37,34.4
25,S06,P005,21,19.04
25,S06,P006,27,22.87
25,S06,P007,9,26.56
25,S06,P008,9,49.12
25,S06,P009,22,41.96
25,S06,P010,48,20.88
25,S06,P011,23,33.21
25,S06,P012,5,31.08
25,S06,P013,16,26.93
25,S06,P014,17,38.1
25,S06,P015,31,45.3
25,S06,P016,52,46.21
25,S06,P017,10,29.69
25,S06,P018,36,29.07
25,S06,P019,45,38.3
25,S06,P020,13,52.44
25,S06,P021,26,28.11
25,S06,P022,10,38.4
25,S06,P023,13,27.03
25,S06,P024,18,19.68
25,S06,P025,10,45.93
25,S06,P026,20,52.38
25,S06,P027,44,30.0
25,S06,P028,12,40.62
25,S06,P029,6,42.13
25,S06,P030,19,26.43
25,S06,P031,22,32.45
25,S06,P032,16,56.61
25,S06,P033,11,39.05
25,S06,P034,4,53.01
25,S06,P035,13,11.99
25,S06,P036,34,46.75
25,S06,P037,9,41.3
25,S06,P038,12,28.58
25,S06,P039,17,37.91
25,S06,P040,25,18.92
25,S06,P041,14,29.4
25,S06,P042,44,41.72
25,S06,P043,16,53.33
25,S06,P044,23,30.43
25,S06,P045,16,27.01
25,S06,P046,6,28.79
25,S06,P047,36,41.04
25,S06,P048,6,44.79
25,S06,P049,9,26.59
25,S06,P050,29,36.51
25,S07,P001,13,48.91
25,S07,P002,16,36.73
25,S07,P003,18,36.85
25,S07,P004,29,35.26
25,S07,P005,11,18.93
25,S07,P006,50,23.48
25,S07,P007,10,26.44
25,S07,P008,10,52.19
25,S07,P009,12,43.41
25,S07,P010,59,19.2
25,S07,P011,25,30.64
25,S07,P012,9,30.61
25,S07,P013,45,25.79
25,S07,P014,27,37.65
25,S07,P015,34,41.0
25,S07,P016,62,44.19
25,S07,P017,9,29.83
25,S07,P018,37,29.21
25,S07,P019,29,37.64
25,S07,P020,16,53.08
25,S07,P021,35,26.63
25,S07,P022,12,38.1
25,S07,P023,33,27.45
25,S07,P024,12,20.01
25,S07,P025,18,44.16
25,S07,P026,13,51.88
25,S07,P027,39,30.39
25,S07,P028,18,40.5
25,S07,P029,15,41.34
25,S07,P030,30,27.81
25,S07,P031,29,31.83
25,S07,P032,14,54.1
25,S07,P033,9,37.78
25,S07,P034,3,55.27
25,S07,P035,14,12.54
25,S07,P036,29,44.46
25,S07,P037,32,41.51
25,S07,P038,16,28.85
25,S07,P039,25,37.67
25,S07,P040,30,19.06
25,S07,P041,14,28.87
25,S07,P042,38,40.76
25,S07,P043,15,55.09
25,S07,P044,27,31.01
25,S07,P045,11,27.38
25,S07,P046,15,30.6
25,S07,P047,40,38.25
25,S07,P048,8,43.63
25,S07,P049,16,26.19
25,S07,P050,26,35.54
25,S08,P001,15,52.74
25,S08,P002,13,36.7
25,S08,P003,18,36.22
25,S08,P004,26,35.64
25,S08,P005,21,17.9
25,S08,P006,28,23.91
25,S08,P007,9,27.9
25,S08,P008,12,49.76
25,S08,P009,16,43.67
25,S08,P010,40,20.78
25,S08,P011,23,30.68
25,S08,P012,7,31.21
25,S08,P013,25,27.02
25,S08,P014,19,38.84
25,S08,P015,15,43.01
25,S08,P016,29,45.23
25,S08,P017,8,29.19
25,S08,P018,20,31.05
25,S08,P019,24,38.5
25,S08,P020,15,51.17
25,S08,P021,16,28.55
25,S08,P022,7,37.58
25,S08,P023,14,27.16
25,S08,P024,16,21.46
25,S08,P025,10,46.53
25,S08,P026,16,52.41
25,S08,P027,34,29.6
25,S08,P028,13,41.22
25,S08,P029,7,39.28
25,S08,P030,20,27.05
25,S08,P031,22,32.9
25,S08,P032,13,54.13
25,S08,P033,7,39.63
25,S08,P034,3,55.11
25,S08,P035,14,12.29
25,S08,P036,44,43.78
25,S08,P037,24,44.5
25,S08,P038,10,28.06
25,S08,P039,24,39.01
25,S08,P040,27,17.33
25,S08,P041,19,28.6
25,S08,P042,39,40.25
25,S08,P043,7,53.47
25,S08,P044,23,30.05
25,S08,P045,10,26.85
25,S08,P046,16,30.33
25,S08,P047,32,42.54
25,S08,P048,4,41.89
25,S08,P049,27,26.32
25,S08,P050,17,35.37
25,S09,P001,22,52.47
25,S09,P002,16,37.16
25,S09,P003,26,36.65
25,S09,P004,73,35.61
25,S09,P005,38,18.96
25,S09,P006,34,22.39
25,S09,P007,12,26.43
25,S09,P008,15,48.04
25,S09,P009,27,43.59
25,S09,P010,91,19.9
25,S09,P011,26,31.88
25,S09,P012,7,29.51
25,S09,P013,37,26.42
25,S09,P014,29,39.36
25,S09,P015,39,41.87
25,S09,P016,67,46.44
25,S09,P017,14,28.11
25,S09,P018,44,30.22
25,S09,P019,21,40.27
25,S09,P020,14,50.45
25,S09,P021,55,26.89
25,S09,P022,9,35.92
25,S09,P023,17,27.93
25,S09,P024,13,20.39
25,S09,P025,13,45.05
25,S09,P026,25,49.56
25,S09,P027,51,32.59
25,S09,P028,34,39.54
25,S09,P029,11,40.53
25,S09,P030,10,27.6
25,S09,P031,33,32.34
25,S09,P032,21,53.21
25,S09,P033,10,38.44
25,S09,P034,7,54.77
25,S09,P035,14,11.87
25,S09,P036,31,47.84
25,S09,P037,27,40.58
25,S09,P038,9,28.72
25,S09,P039,17,35.66
25,S09,P040,34,18.3
25,S09,P041,9,28.12
25,S09,P042,34,40.7
25,S09,P043,23,55.36
25,S09,P044,33,29.9
25,S09,P045,17,25.27
25,S09,P046,9,30.93
25,S09,P047,12,40.61
25,S09,P048,7,43.14
25,S09,P049,10,27.76
25,S09,P050,27,37.58
25,S10,P001,20,50.26
25,S10,P002,9,34.81
25,S10,P003,22,37.23
25,S10,P004,33,34.26
25,S10,P005,20,19.85
25,S10,P006,492,22.44
25,S10,P007,7,26.03
25,S10,P008,20,46.48
25,S10,P009,15,41.51
25,S10,P010,46,20.85
25,S10,P011,19,31.51
25,S10,P012,9,29.7
25,S10,P013,15,27.92
25,S10,P014,19,39.01
25,S10,P015,47,42.59
25,S10,P016,21,41.12
25,S10,P017,11,30.39
25,S10,P018,116,31.47
25,S10,P019,15,38.61
25,S10,P020,16,50.57
25,S10,P021,14,27.76
25,S10,P022,13,35.99
25,S10,P023,19,27.56
25,S10,P024,15,21.52
25,S10,P025,11,44.68
25,S10,P026,33,50.31
25,S10,P027,52,30.84
25,S10,P028,12,40.12
25,S10,P029,10,38.66
25,S10,P030,22,27.1
25,S10,P031,23,32.15
25,S10,P032,16,56.41
25,S10,P033,8,40.22
25,S10,P034,4,56.12
25,S10,P035,11,12.28
25,S10,P036,61,45.9
25,S10,P037,25,40.46
25,S10,P038,11,29.2
25,S10,P039,18,38.03
25,S10,P040,51,18.04
25,S10,P041,9,28.04
25,S10,P042,23,40.49
25,S10,P043,19,51.51
25,S10,P044,19,30.35
25,S10,P045,10,26.11
25,S10,P046,26,28.52
25,S10,P047,23,40.45
25,S10,P048,7,42.9
25,S10,P049,15,26.14
25,S10,P050,18,38.16
26,S01,P001,23,48.39
26,S01,P002,8,35.33
26,S01,P003,15,37.11
26,S01,P004,21,34.62
26,S01,P005,19,18.76
26,S01,P006,40,22.24
26,S01,P007,5,26.66
26,S01,P008,9,48.76
26,S01,P009,11,43.29
26,S01,P010,57,20.55
26,S01,P011,23,30.99
26,S01,P012,9,29.98
26,S01,P013,28,27.06
26,S01,P014,11,40.12
26,S01,P015,19,44.0
26,S01,P016,44,45.51
26,S01,P017,5,30.53
26,S01,P018,57,27.86
26,S01,P019,11,38.0
26,S01,P020,7,52.65
26,S01,P021,15,27.52
26,S01,P022,8,37.99
26,S01,P023,15,27.98
26,S01,P024,17,21.1
26,S01,P025,16,44.11
26,S01,P026,8,51.31
26,S01,P027,37,30.06
26,S01,P028,11,39.78
26,S01,P029,11,38.42
26,S01,P030,18,27.53
26,S01,P031,16,30.98
26,S01,P032,13,54.83
26,S01,P033,6,40.45
26,S01,P034,3,54.72
26,S01,P035,7,12.01
26,S01,P036,26,47.72
26,S01,P037,23,41.96
26,S01,P038,9,27.35
26,S01,P039,14,37.78
26,S01,P040,45,19.84
26,S01,P041,12,27.88
26,S01,P042,27,40.35
26,S01,P043,12,55.9
26,S01,P044,19,29.8
26,S01,P045,14,26.69
26,S01,P046,10,28.08
26,S01,P047,18,38.04
26,S01,P048,5,41.26
26,S01,P049,10,28.0
26,S01,P050,6,36.49
26,S02,P001,23,47.72
26,S02,P002,13,38.29
26,S02,P003,30,37.97
26,S02,P004,32,36.58
26,S02,P005,24,18.9
26,S02,P006,54,22.79
26,S02,P007,9,26.5
26,S02,P008,12,50.47
26,S02,P009,35,42.42
26,S02,P010,52,20.45
26,S02,P011,17,32.36
26,S02,P012,10,31.22
